order_id,customer_id,product_id,order_date,amount,profit,quantity,category,subcategory
O38505,C7822,P458,2022-03-25,182.03,67.76,9,Clothing,Shirts
O38506,C4206,P661,2024-08-24,1549.45,47.45,10,Clothing,Pants
O38507,C7783,P799,2023-01-17,1470.53,30.44,10,Office Supplies,Notebooks
O38508,C7166,P751,2022-11-14,1024.23,458.74,10,Home Decor,Curtains
O38509,C6474,P794,2022-11-25,678.74,317.33,3,Clothing,Shirts
O38510,C7332,P849,2020-02-20,1044.9,410.17,3,Clothing,Shoes
O38511,C4133,P635,2024-02-24,167.5,379.05,5,Furniture,Sofas
O38512,C7349,P980,2022-08-04,376.09,351.85,5,Home Decor,Lamps
O38513,C7157,P645,2024-04-13,408.73,282.48,9,Furniture,Cabinets
O38514,C4557,P310,2022-07-25,1263.41,415.86,2,Furniture,Chairs
O38515,C4153,P300,2024-12-09,1273.02,201.22,1,Furniture,Sofas
O38516,C2899,P742,2024-05-18,1229.62,290.52,7,Toys,Dolls
O38517,C6655,P389,2024-09-29,412.69,455.84,5,Electronics,TVs
O38518,C7468,P853,2022-01-11,1084.19,346.46,6,Home Decor,Clocks
O38519,C6861,P140,2021-08-21,1321.95,68.25,7,Clothing,Shoes
O38520,C9925,P219,2024-08-02,569.45,379.14,2,Electronics,Headphones
O38521,C7786,P634,2021-07-27,1741.65,407.01,4,Toys,Puzzles
O38522,C3247,P611,2021-07-26,1384.62,317.9,2,Toys,Puzzles
O38523,C4629,P908,2021-01-21,1330.65,339.63,9,Electronics,Laptops
O38524,C9917,P333,2024-12-29,622.42,497.73,9,Electronics,Laptops
O38525,C3291,P202,2020-08-20,1318.16,351.62,2,Office Supplies,Printers
O38526,C2587,P374,2022-07-02,236.17,253.57,5,Office Supplies,Notebooks
O38527,C9951,P761,2021-09-12,319.14,231.62,7,Electronics,Laptops
O38528,C6224,P221,2021-03-19,1288.36,301.69,8,Home Decor,Clocks
O38529,C4129,P393,2023-12-30,1811.07,169.82,10,Toys,Action Figures
O38530,C7390,P445,2021-06-26,412.68,354.77,3,Office Supplies,Staplers
O38531,C4227,P318,2020-12-01,1485.53,67.0,1,Electronics,TVs
O38532,C7701,P671,2023-09-04,335.05,95.56,3,Office Supplies,Printers
O38533,C7961,P597,2020-11-03,171.14,481.4,5,Office Supplies,Notebooks
O38534,C3467,P336,2024-02-19,166.9,461.48,6,Furniture,Chairs
O38535,C2070,P509,2021-09-17,306.05,213.17,9,Toys,Board Games
O38536,C1970,P502,2024-08-13,1968.33,231.74,4,Clothing,Shoes
O38537,C2900,P501,2023-04-13,274.68,404.92,3,Furniture,Sofas
O38538,C4145,P809,2021-12-08,375.99,372.87,9,Electronics,TVs
O38539,C1346,P349,2021-08-12,577.24,211.65,9,Clothing,Shoes
O38540,C7354,P877,2022-04-14,49.74,18.34,10,Electronics,Phones
O38541,C3568,P297,2021-03-08,1458.92,481.69,3,Furniture,Cabinets
O38542,C5406,P700,2023-11-22,51.13,404.55,9,Furniture,Chairs
O38543,C1395,P361,2024-04-17,631.11,440.47,4,Toys,Board Games
O38544,C1099,P942,2024-10-05,1907.35,151.74,7,Furniture,Sofas
O38545,C5319,P114,2022-06-03,1680.59,130.59,6,Toys,Action Figures
O38546,C3514,P419,2023-08-03,719.87,171.38,8,Toys,Dolls
O38547,C4639,P891,2022-09-05,1293.34,398.12,7,Toys,Board Games
O38548,C2680,P177,2021-11-02,127.48,298.2,3,Office Supplies,Staplers
O38549,C3996,P654,2022-10-06,1661.13,496.38,10,Electronics,TVs
O38550,C7146,P649,2022-02-07,1512.93,364.16,9,Office Supplies,Staplers
O38551,C2177,P500,2021-09-11,736.38,161.42,10,Clothing,Pants
O38552,C2555,P708,2023-02-13,1383.44,101.59,9,Home Decor,Curtains
O38553,C5560,P206,2022-01-24,689.88,204.22,5,Furniture,Tables
O38554,C7367,P710,2022-08-12,1973.71,400.34,4,Clothing,Jackets
O38555,C3168,P231,2023-08-16,1456.5,390.55,3,Clothing,Jackets
O38556,C1507,P337,2023-01-13,1795.33,485.66,4,Toys,Dolls
O38557,C6353,P513,2020-04-22,41.41,28.71,5,Clothing,Shirts
O38558,C7415,P904,2024-12-15,888.53,234.41,5,Toys,Dolls
O38559,C1739,P110,2020-03-14,526.61,64.22,2,Furniture,Tables
O38560,C6260,P431,2020-11-19,1759.88,333.42,7,Home Decor,Wall Art
O38561,C3766,P122,2020-12-26,703.19,327.7,5,Clothing,Shirts
O38562,C8941,P931,2024-10-13,689.7,13.12,1,Clothing,Jackets
O38563,C6626,P643,2022-01-28,697.41,156.99,5,Electronics,Laptops
O38564,C9456,P985,2021-09-23,273.86,204.34,7,Toys,Dolls
O38565,C4477,P606,2022-04-25,785.46,326.01,6,Toys,Puzzles
O38566,C1227,P896,2022-09-12,983.57,334.07,8,Furniture,Tables
O38567,C2291,P556,2023-02-06,199.0,20.84,7,Electronics,Headphones
O38568,C7413,P275,2024-09-05,1939.89,168.89,6,Toys,Puzzles
O38569,C6585,P950,2023-10-11,1106.17,352.68,7,Home Decor,Clocks
O38570,C2322,P550,2020-01-09,456.01,261.41,7,Toys,Action Figures
O38571,C2214,P582,2024-05-21,1722.82,493.37,8,Home Decor,Clocks
O38572,C4791,P766,2023-05-03,702.09,366.71,4,Electronics,Headphones
O38573,C5997,P374,2023-11-02,290.08,122.32,2,Furniture,Chairs
O38574,C2811,P870,2020-11-28,687.85,293.28,1,Electronics,Laptops
O38575,C5600,P907,2024-04-27,1637.74,212.3,5,Toys,Action Figures
O38576,C7986,P996,2020-02-05,542.72,170.65,8,Home Decor,Curtains
O38577,C7898,P807,2021-11-16,106.03,190.84,6,Toys,Board Games
O38578,C8273,P543,2022-12-21,732.49,25.98,4,Office Supplies,Notebooks
O38579,C4750,P943,2020-02-15,478.14,440.08,7,Toys,Board Games
O38580,C1010,P944,2021-02-13,1486.27,330.28,6,Furniture,Cabinets
O38581,C5676,P496,2020-10-03,171.11,367.86,10,Furniture,Tables
O38582,C1978,P807,2021-12-05,1823.19,181.08,3,Electronics,Headphones
O38583,C4760,P212,2023-06-04,118.97,114.96,2,Office Supplies,Pens
O38584,C7136,P257,2022-07-02,1474.52,251.9,5,Home Decor,Wall Art
O38585,C7603,P376,2021-10-28,1194.84,107.18,4,Electronics,Headphones
O38586,C8480,P873,2024-10-21,442.45,221.7,7,Toys,Action Figures
O38587,C8161,P678,2024-04-07,884.86,190.64,2,Furniture,Sofas
O38588,C8553,P604,2022-10-22,1839.35,182.29,8,Electronics,Headphones
O38589,C8122,P536,2020-03-29,297.62,40.42,3,Clothing,Shirts
O38590,C2302,P403,2024-01-24,604.65,53.53,10,Clothing,Pants
O38591,C1414,P608,2022-07-14,1077.77,223.46,10,Electronics,Headphones
O38592,C8166,P812,2020-09-19,123.36,51.79,4,Home Decor,Wall Art
O38593,C9259,P695,2022-03-08,1459.48,186.72,2,Furniture,Sofas
O38594,C7038,P304,2021-05-11,1298.49,415.21,7,Furniture,Sofas
O38595,C6715,P847,2024-06-30,21.94,324.25,7,Furniture,Chairs
O38596,C6195,P559,2023-10-26,1317.71,489.61,5,Electronics,Phones
O38597,C6809,P808,2020-05-26,594.38,200.47,5,Office Supplies,Staplers
O38598,C2970,P724,2024-10-27,396.21,25.78,1,Clothing,Jackets
O38599,C9227,P226,2021-09-30,131.09,100.98,9,Toys,Action Figures
O38600,C5757,P952,2022-07-29,1137.66,91.2,8,Toys,Board Games
O38601,C3149,P286,2024-12-12,1489.96,424.09,5,Electronics,Phones
O38602,C4427,P328,2024-03-14,1919.37,470.3,4,Clothing,Shoes
O38603,C3246,P627,2022-08-15,48.61,149.94,7,Toys,Puzzles
O38604,C2634,P442,2021-09-09,1103.37,100.84,5,Home Decor,Clocks
O38605,C4528,P368,2021-11-17,1111.21,288.85,9,Furniture,Cabinets
O38606,C2610,P905,2021-05-02,1348.63,256.09,1,Furniture,Sofas
O38607,C4732,P635,2022-06-02,219.5,194.94,1,Office Supplies,Notebooks
O38608,C7689,P397,2020-02-09,1641.34,75.52,1,Furniture,Cabinets
O38609,C8382,P108,2024-01-08,1415.25,41.16,3,Furniture,Cabinets
O38610,C2482,P993,2022-04-21,1334.56,60.6,2,Furniture,Cabinets
O38611,C6810,P489,2020-03-14,1820.93,362.35,5,Electronics,Phones
O38612,C9333,P222,2021-09-21,481.18,345.83,10,Clothing,Jackets
O38613,C5071,P330,2024-02-18,813.6,6.49,2,Electronics,Laptops
O38614,C4621,P670,2020-04-17,1678.65,262.98,10,Office Supplies,Staplers
O38615,C6546,P448,2020-08-25,877.15,384.95,2,Home Decor,Lamps
O38616,C2405,P577,2024-06-22,344.72,328.52,3,Office Supplies,Notebooks
O38617,C4580,P927,2020-08-05,279.37,264.82,1,Furniture,Cabinets
O38618,C5197,P459,2023-09-21,1172.59,97.66,4,Toys,Dolls
O38619,C9471,P255,2023-03-14,834.47,52.96,8,Home Decor,Wall Art
O38620,C1460,P769,2024-05-21,1198.71,289.44,5,Toys,Board Games
O38621,C4733,P950,2020-08-02,478.05,175.99,10,Office Supplies,Pens
O38622,C9844,P454,2024-06-14,1691.58,150.42,9,Home Decor,Lamps
O38623,C1169,P476,2024-04-30,1647.13,158.89,9,Toys,Board Games
O38624,C4175,P257,2021-01-05,359.17,357.05,8,Electronics,Headphones
O38625,C6291,P557,2021-08-13,1654.57,322.56,7,Electronics,Laptops
O38626,C8512,P303,2022-05-19,491.51,404.15,9,Toys,Puzzles
O38627,C7828,P615,2021-05-05,1166.78,222.65,8,Office Supplies,Staplers
O38628,C1054,P243,2022-11-26,1969.74,239.85,8,Toys,Board Games
O38629,C7443,P227,2023-06-11,1531.48,314.26,7,Furniture,Tables
O38630,C4923,P513,2023-10-08,1394.39,223.62,3,Furniture,Tables
O38631,C7013,P446,2024-04-19,1919.0,284.61,6,Toys,Puzzles
O38632,C8787,P258,2022-11-15,929.4,122.71,7,Office Supplies,Staplers
O38633,C7735,P574,2020-10-14,1308.9,363.8,1,Electronics,Headphones
O38634,C8475,P936,2024-02-04,99.21,223.05,10,Office Supplies,Staplers
O38635,C6629,P616,2022-01-08,1486.15,247.07,1,Home Decor,Lamps
O38636,C5804,P727,2023-01-14,1678.71,278.71,6,Home Decor,Clocks
O38637,C4923,P308,2020-01-15,1905.84,196.79,4,Home Decor,Lamps
O38638,C8676,P514,2022-08-01,1093.56,393.19,10,Toys,Action Figures
O38639,C7224,P343,2024-11-08,208.38,28.63,8,Home Decor,Curtains
O38640,C4984,P406,2024-06-29,647.63,337.25,4,Office Supplies,Notebooks
O38641,C7624,P873,2022-02-14,1087.4,29.59,5,Furniture,Sofas
O38642,C8082,P649,2020-05-25,166.63,290.39,9,Toys,Dolls
O38643,C8822,P354,2023-03-15,1202.1,458.66,4,Furniture,Cabinets
O38644,C5399,P552,2020-03-28,1930.87,28.86,7,Home Decor,Clocks
O38645,C7668,P151,2022-11-13,1356.58,101.67,2,Home Decor,Clocks
O38646,C1561,P964,2023-05-05,606.02,178.85,8,Electronics,TVs
O38647,C2523,P665,2021-08-19,1118.92,228.19,6,Electronics,Phones
O38648,C1980,P701,2021-03-26,1925.44,477.93,2,Clothing,Shoes
O38649,C3014,P450,2020-02-02,1061.87,330.15,1,Electronics,Laptops
O38650,C8775,P891,2021-02-08,474.34,319.66,3,Furniture,Sofas
O38651,C4048,P884,2021-09-24,323.18,404.53,8,Electronics,Phones
O38652,C2746,P363,2021-03-20,493.79,96.55,1,Office Supplies,Notebooks
O38653,C2355,P191,2020-01-01,1836.36,171.69,8,Furniture,Tables
O38654,C1323,P857,2024-02-08,1981.26,292.82,9,Electronics,Laptops
O38655,C8733,P995,2022-09-19,540.64,353.32,4,Home Decor,Wall Art
O38656,C9860,P418,2020-05-17,989.9,367.95,5,Clothing,Pants
O38657,C4993,P602,2021-02-13,885.63,418.82,7,Electronics,Laptops
O38658,C4273,P994,2023-07-23,846.35,122.09,8,Office Supplies,Printers
O38659,C6288,P617,2023-04-23,716.61,60.72,1,Home Decor,Wall Art
O38660,C6343,P285,2024-11-29,26.12,498.9,5,Toys,Dolls
O38661,C8860,P957,2021-03-31,1192.82,434.82,5,Toys,Board Games
O38662,C6637,P552,2023-07-07,470.01,498.58,1,Electronics,Phones
O38663,C4470,P874,2023-10-21,1639.6,480.33,9,Home Decor,Lamps
O38664,C3580,P645,2021-12-09,258.25,408.96,6,Home Decor,Lamps
O38665,C9499,P912,2023-04-05,244.83,379.07,8,Furniture,Sofas
O38666,C1847,P325,2021-12-19,1122.47,22.95,2,Home Decor,Lamps
O38667,C7043,P796,2021-05-02,407.27,86.13,4,Electronics,Laptops
O38668,C4292,P568,2023-10-15,82.49,321.71,6,Furniture,Tables
O38669,C4192,P368,2021-10-14,190.47,101.64,3,Furniture,Cabinets
O38670,C3506,P137,2023-10-09,724.64,354.95,5,Office Supplies,Printers
O38671,C5291,P245,2021-01-07,945.4,45.91,1,Office Supplies,Notebooks
O38672,C1572,P476,2020-02-26,159.8,324.19,10,Furniture,Tables
O38673,C7570,P948,2022-11-06,1250.25,429.53,8,Toys,Puzzles
O38674,C5725,P737,2024-04-17,929.5,10.19,4,Toys,Board Games
O38675,C7612,P781,2022-11-16,174.46,198.95,8,Toys,Board Games
O38676,C8836,P561,2024-12-04,79.56,274.42,3,Home Decor,Wall Art
O38677,C6666,P883,2020-01-20,829.3,319.11,8,Office Supplies,Notebooks
O38678,C6355,P714,2021-12-18,343.92,459.22,8,Furniture,Tables
O38679,C7379,P446,2022-04-12,1512.45,410.54,8,Office Supplies,Pens
O38680,C8675,P157,2020-08-09,829.32,361.26,9,Toys,Action Figures
O38681,C9001,P735,2021-08-16,1610.33,85.08,2,Electronics,Phones
O38682,C3470,P145,2023-07-17,869.15,429.63,7,Electronics,Phones
O38683,C1314,P536,2023-02-16,1486.21,163.49,7,Home Decor,Lamps
O38684,C8030,P140,2021-07-30,1840.04,376.52,4,Furniture,Cabinets
O38685,C3448,P470,2023-03-26,443.82,107.51,3,Clothing,Shoes
O38686,C8307,P116,2023-01-29,1434.46,383.96,2,Clothing,Jackets
O38687,C9002,P790,2020-08-18,259.98,227.67,5,Toys,Dolls
O38688,C3379,P921,2024-05-31,1876.72,244.38,4,Office Supplies,Notebooks
O38689,C3845,P357,2022-03-02,1023.32,279.68,2,Toys,Dolls
O38690,C2673,P132,2022-05-03,824.88,112.21,9,Home Decor,Curtains
O38691,C4129,P910,2022-05-18,1843.22,110.23,5,Furniture,Sofas
O38692,C3485,P338,2022-06-13,1217.66,29.01,2,Toys,Dolls
O38693,C8176,P956,2024-02-05,1392.34,230.31,4,Electronics,Phones
O38694,C9337,P333,2021-07-22,216.91,365.53,6,Clothing,Pants
O38695,C1599,P913,2024-04-21,1818.27,380.47,10,Electronics,TVs
O38696,C6699,P861,2020-11-28,134.63,373.38,9,Furniture,Chairs
O38697,C9425,P350,2024-06-17,1960.44,60.76,4,Electronics,Phones
O38698,C1865,P868,2023-05-14,881.64,146.87,5,Toys,Dolls
O38699,C8103,P130,2022-03-15,1491.85,397.44,3,Toys,Action Figures
O38700,C7377,P448,2024-10-16,904.96,189.53,1,Clothing,Jackets
O38701,C2651,P786,2024-04-13,1640.5,299.96,8,Office Supplies,Staplers
O38702,C2144,P842,2021-08-20,105.8,18.0,10,Clothing,Jackets
O38703,C6450,P638,2023-04-17,1989.44,498.55,6,Toys,Dolls
O38704,C5810,P478,2021-10-14,1284.37,315.35,2,Toys,Board Games
O38705,C5564,P108,2021-06-11,1718.39,126.95,6,Electronics,TVs
O38706,C3943,P153,2024-09-21,1683.37,145.9,6,Toys,Dolls
O38707,C6462,P723,2023-12-10,1678.73,157.49,1,Clothing,Shirts
O38708,C9258,P394,2020-07-17,769.23,282.17,3,Clothing,Shirts
O38709,C1264,P723,2024-05-21,714.79,217.27,6,Home Decor,Lamps
O38710,C1201,P143,2020-04-13,1918.81,395.29,5,Electronics,Laptops
O38711,C1923,P453,2020-12-05,392.4,17.23,10,Clothing,Jackets
O38712,C9858,P861,2024-09-16,1646.88,109.4,10,Electronics,Headphones
O38713,C3831,P736,2021-02-21,634.54,180.54,3,Electronics,Phones
O38714,C9321,P409,2022-09-08,1568.53,187.44,3,Office Supplies,Staplers
O38715,C4752,P356,2021-12-10,178.03,48.63,4,Home Decor,Wall Art
O38716,C6928,P719,2022-07-14,1783.79,249.01,2,Office Supplies,Staplers
O38717,C7195,P865,2024-01-15,815.44,446.04,5,Clothing,Pants
O38718,C5898,P152,2024-02-26,1925.62,333.39,4,Home Decor,Wall Art
O38719,C2801,P685,2020-12-20,505.07,112.33,3,Toys,Action Figures
O38720,C2982,P147,2022-07-13,492.74,360.84,10,Furniture,Cabinets
O38721,C7180,P118,2024-10-26,1366.21,499.81,10,Furniture,Chairs
O38722,C9054,P738,2020-08-20,871.08,54.29,8,Electronics,Phones
O38723,C1143,P619,2023-09-13,1586.81,488.6,9,Toys,Action Figures
O38724,C7678,P305,2021-11-05,1065.33,454.14,3,Clothing,Shoes
O38725,C5477,P961,2023-08-25,956.03,456.47,4,Home Decor,Clocks
O38726,C6934,P948,2024-10-15,342.78,392.92,6,Electronics,Headphones
O38727,C7855,P656,2021-11-14,1503.48,113.77,10,Office Supplies,Notebooks
O38728,C3905,P832,2022-08-16,1688.15,310.15,8,Office Supplies,Notebooks
O38729,C1491,P718,2020-07-29,120.15,68.67,8,Furniture,Chairs
O38730,C4686,P470,2023-09-16,1422.66,293.76,6,Office Supplies,Pens
O38731,C7138,P211,2023-10-14,517.11,341.03,7,Home Decor,Lamps
O38732,C5363,P869,2024-11-06,448.49,480.04,6,Office Supplies,Printers
O38733,C3329,P866,2020-07-14,977.9,224.12,7,Toys,Puzzles
O38734,C9045,P315,2024-09-07,1187.04,166.49,4,Office Supplies,Notebooks
O38735,C5595,P606,2020-07-16,1800.88,488.52,2,Toys,Puzzles
O38736,C9563,P589,2023-07-29,336.45,152.03,9,Office Supplies,Staplers
O38737,C8856,P154,2024-09-04,1415.58,220.58,6,Office Supplies,Notebooks
O38738,C6676,P204,2024-04-22,712.85,498.84,2,Furniture,Sofas
O38739,C7183,P295,2024-12-12,830.25,272.66,10,Home Decor,Curtains
O38740,C3646,P754,2021-10-01,1362.04,487.42,1,Toys,Action Figures
O38741,C3292,P619,2023-08-22,546.63,30.14,7,Toys,Board Games
O38742,C1648,P552,2021-11-19,1318.31,237.46,3,Furniture,Sofas
O38743,C3364,P250,2021-11-02,775.99,240.62,5,Electronics,Laptops
O38744,C4958,P355,2022-07-11,1201.22,411.09,4,Office Supplies,Printers
O38745,C7003,P989,2020-06-12,1201.66,193.34,5,Toys,Action Figures
O38746,C2107,P497,2024-10-29,483.95,25.58,4,Home Decor,Lamps
O38747,C1022,P973,2023-09-10,1385.97,73.3,6,Electronics,Phones
O38748,C7899,P356,2022-02-12,517.78,193.86,6,Clothing,Shoes
O38749,C5614,P292,2023-09-25,1858.39,155.2,4,Clothing,Pants
O38750,C2461,P460,2024-10-17,219.5,34.04,7,Toys,Board Games
O38751,C7222,P263,2020-04-17,282.32,279.8,10,Office Supplies,Printers
O38752,C4870,P959,2023-05-18,365.02,371.35,9,Electronics,Laptops
O38753,C8726,P717,2024-07-18,1741.78,360.06,10,Home Decor,Lamps
O38754,C2227,P753,2020-04-14,1706.61,276.14,7,Furniture,Tables
O38755,C3884,P145,2024-11-11,1797.42,446.34,2,Furniture,Tables
O38756,C8039,P419,2023-03-04,1974.73,210.49,5,Office Supplies,Notebooks
O38757,C9994,P352,2022-11-28,1019.73,487.9,5,Home Decor,Wall Art
O38758,C9088,P464,2024-11-18,1498.65,244.53,10,Home Decor,Lamps
O38759,C5330,P521,2020-10-07,769.28,103.24,7,Clothing,Jackets
O38760,C4138,P599,2024-02-06,143.31,328.4,2,Furniture,Chairs
O38761,C8746,P390,2024-06-12,979.68,194.15,7,Clothing,Shirts
O38762,C9573,P897,2022-09-24,1488.42,277.45,9,Office Supplies,Notebooks
O38763,C8695,P847,2023-07-04,822.92,273.78,9,Furniture,Cabinets
O38764,C8415,P343,2020-08-30,1945.17,286.58,5,Office Supplies,Pens
O38765,C8936,P240,2024-03-25,1993.95,108.52,6,Home Decor,Clocks
O38766,C9046,P857,2024-06-20,1842.03,54.05,9,Clothing,Shirts
O38767,C2729,P559,2021-12-27,1590.73,397.34,3,Clothing,Pants
O38768,C3526,P223,2020-08-01,372.09,65.11,7,Clothing,Shirts
O38769,C7170,P731,2023-06-10,543.34,47.29,2,Furniture,Cabinets
O38770,C9090,P952,2024-01-09,812.48,217.56,7,Clothing,Shoes
O38771,C9043,P438,2022-08-17,1918.66,466.74,8,Furniture,Tables
O38772,C2653,P766,2024-07-26,565.9,28.79,9,Furniture,Cabinets
O38773,C1331,P749,2021-05-07,169.08,162.24,10,Furniture,Tables
O38774,C1636,P871,2024-06-08,1584.89,296.99,6,Office Supplies,Notebooks
O38775,C7378,P901,2021-02-06,665.32,460.49,4,Home Decor,Wall Art
O38776,C3001,P496,2021-12-21,1882.6,17.44,10,Clothing,Shirts
O38777,C8810,P359,2022-07-01,1540.83,117.11,10,Toys,Puzzles
O38778,C8083,P620,2021-03-17,1587.98,358.5,1,Office Supplies,Notebooks
O38779,C3057,P814,2024-06-30,1245.59,62.33,5,Toys,Board Games
O38780,C1619,P219,2024-12-30,70.52,79.83,6,Home Decor,Curtains
O38781,C8644,P941,2022-09-20,1488.44,92.55,10,Home Decor,Clocks
O38782,C5724,P805,2020-09-17,1192.6,474.36,4,Electronics,TVs
O38783,C1185,P304,2023-01-13,913.75,265.55,2,Home Decor,Curtains
O38784,C8011,P181,2024-03-29,1297.31,255.37,9,Toys,Action Figures
O38785,C4389,P194,2024-05-23,872.29,39.1,8,Toys,Dolls
O38786,C6082,P972,2020-10-27,473.14,42.74,8,Toys,Puzzles
O38787,C7409,P304,2024-02-04,207.79,33.26,9,Electronics,Headphones
O38788,C6214,P416,2021-09-13,703.79,251.53,9,Office Supplies,Printers
O38789,C7145,P470,2023-04-23,1425.27,79.72,2,Home Decor,Wall Art
O38790,C6051,P363,2023-09-08,1760.71,341.78,5,Electronics,TVs
O38791,C9223,P252,2022-05-18,1679.21,124.02,10,Toys,Action Figures
O38792,C8499,P536,2022-11-23,927.77,109.68,4,Toys,Dolls
O38793,C8200,P736,2020-01-30,747.82,214.68,2,Clothing,Jackets
O38794,C1355,P766,2024-02-08,713.9,122.19,9,Clothing,Jackets
O38795,C8283,P977,2021-12-07,570.34,323.74,5,Office Supplies,Printers
O38796,C6846,P609,2020-11-11,316.15,176.99,8,Toys,Board Games
O38797,C4417,P167,2020-03-11,910.96,413.48,3,Furniture,Sofas
O38798,C1857,P714,2023-12-11,1946.26,271.13,5,Office Supplies,Printers
O38799,C4548,P421,2022-07-22,1501.79,249.13,10,Electronics,TVs
O38800,C9152,P151,2020-06-21,1422.13,118.52,9,Home Decor,Curtains
O38801,C9931,P946,2022-06-29,1366.68,409.96,3,Clothing,Pants
O38802,C9506,P280,2020-12-16,614.72,367.81,6,Home Decor,Curtains
O38803,C2457,P145,2022-07-21,1635.86,307.9,1,Clothing,Shoes
O38804,C3816,P786,2024-03-12,1415.71,465.92,2,Home Decor,Curtains
O38805,C2051,P460,2020-02-07,1890.87,414.89,7,Clothing,Pants
O38806,C6209,P887,2021-05-04,1504.18,208.13,2,Furniture,Cabinets
O38807,C5782,P370,2024-07-21,1996.83,257.24,3,Toys,Puzzles
O38808,C8095,P949,2020-10-24,1224.19,30.7,3,Office Supplies,Staplers
O38809,C3749,P236,2020-09-06,1971.16,409.97,9,Home Decor,Curtains
O38810,C2597,P953,2022-06-05,1873.39,392.0,7,Home Decor,Curtains
O38811,C5655,P913,2021-11-24,524.24,392.01,5,Furniture,Sofas
O38812,C7674,P110,2022-11-09,279.1,392.65,9,Clothing,Jackets
O38813,C3241,P670,2023-07-29,1153.29,108.13,3,Office Supplies,Pens
O38814,C1154,P444,2021-12-12,1623.03,129.57,9,Home Decor,Curtains
O38815,C2829,P637,2024-02-03,1681.99,368.08,9,Toys,Dolls
O38816,C8527,P449,2023-09-19,108.76,157.97,6,Home Decor,Wall Art
O38817,C8996,P517,2022-12-06,800.06,217.39,10,Toys,Action Figures
O38818,C4789,P399,2024-09-06,1849.66,319.49,1,Clothing,Jackets
O38819,C9824,P273,2021-08-11,421.6,198.68,6,Clothing,Jackets
O38820,C3446,P781,2022-02-04,828.5,170.23,3,Office Supplies,Staplers
O38821,C5036,P938,2024-12-09,1872.05,425.42,1,Toys,Board Games
O38822,C2036,P551,2024-08-01,1515.45,9.63,4,Clothing,Jackets
O38823,C8791,P393,2022-09-06,1001.37,4.24,6,Electronics,TVs
O38824,C5771,P513,2020-07-27,946.74,80.92,1,Home Decor,Clocks
O38825,C1649,P786,2022-01-04,219.42,94.56,10,Toys,Board Games
O38826,C7343,P347,2024-12-28,1488.38,400.75,5,Office Supplies,Notebooks
O38827,C1720,P559,2024-08-10,100.61,213.25,8,Home Decor,Curtains
O38828,C1086,P425,2022-04-30,381.91,309.82,9,Clothing,Shirts
O38829,C7063,P919,2023-04-30,1129.33,290.01,10,Electronics,Headphones
O38830,C5439,P276,2024-05-14,372.39,236.41,6,Office Supplies,Pens
O38831,C5516,P171,2022-03-20,1092.53,216.91,6,Clothing,Shirts
O38832,C7323,P581,2024-01-04,128.5,194.92,8,Clothing,Shoes
O38833,C6502,P273,2024-01-14,1955.54,191.21,7,Furniture,Chairs
O38834,C5786,P226,2024-07-22,1033.95,77.27,6,Toys,Board Games
O38835,C2385,P666,2023-10-25,48.44,355.52,10,Electronics,Phones
O38836,C8638,P988,2023-09-26,552.87,453.43,10,Furniture,Chairs
O38837,C6612,P644,2020-01-18,874.77,337.86,5,Electronics,Laptops
O38838,C2432,P552,2022-09-04,1617.45,21.32,2,Toys,Board Games
O38839,C8885,P968,2022-01-11,1054.28,414.08,6,Furniture,Chairs
O38840,C4100,P584,2022-07-27,1781.14,10.07,2,Furniture,Tables
O38841,C3921,P322,2023-08-03,577.55,475.61,3,Office Supplies,Staplers
O38842,C4695,P894,2023-11-02,1645.39,407.73,3,Toys,Puzzles
O38843,C6791,P801,2022-01-12,1538.21,274.86,6,Clothing,Shoes
O38844,C8378,P162,2022-04-30,903.94,329.31,3,Home Decor,Curtains
O38845,C6549,P884,2022-09-11,554.69,154.26,8,Office Supplies,Staplers
O38846,C8932,P860,2022-06-09,647.43,70.69,5,Furniture,Tables
O38847,C9112,P160,2022-10-11,736.21,106.71,3,Furniture,Chairs
O38848,C3035,P908,2023-01-04,1146.41,77.4,3,Toys,Puzzles
O38849,C5206,P470,2024-07-23,1818.91,44.82,9,Office Supplies,Printers
O38850,C2722,P772,2020-05-10,1232.14,66.43,2,Electronics,Phones
O38851,C5879,P622,2022-12-30,773.42,282.85,9,Electronics,TVs
